pid,face_id,version,question,response,timestamp
65feaaac53eb219f09ad5ea0,Face (1),left,trust_left,2,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),left,emotion_left,1,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),right,trust_right,1,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),right,emotion_right,2,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),half,masc_choice_half,both,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),half,fem_choice_half,both,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),full,trust_full,2,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),full,emotion_full,2,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),full,masc_choice_full,both,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (1),full,fem_choice_full,both,2025-09-25T11:48:59.432913
65feaaac53eb219f09ad5ea0,Face (10),left,trust_left,3,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),left,emotion_left,2,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),right,trust_right,4,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),right,emotion_right,3,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),half,masc_choice_half,left,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),half,fem_choice_half,right,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),full,trust_full,2,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),full,emotion_full,3,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),full,masc_choice_full,left,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (10),full,fem_choice_full,right,2025-09-25T11:47:35.504315
65feaaac53eb219f09ad5ea0,Face (11),left,trust_left,4,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),left,emotion_left,3,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),right,trust_right,3,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),right,emotion_right,2,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),half,masc_choice_half,left,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),half,fem_choice_half,right,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),full,trust_full,2,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),full,emotion_full,3,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),full,masc_choice_full,left,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (11),full,fem_choice_full,right,2025-09-25T11:52:21.351761
65feaaac53eb219f09ad5ea0,Face (12),left,trust_left,3,2025-09-25T12:14:38.314537
