pid,face_id,version,question,response,timestamp
678651bac880c33c924460df,Face (11),full,emotion_full,3,2025-09-25T12:45:45.371078
678651bac880c33c924460df,Face (11),full,masc_choice_full,right,2025-09-25T12:45:45.371078
678651bac880c33c924460df,Face (11),full,fem_choice_full,left,2025-09-25T12:45:45.371078
678651bac880c33c924460df,Face (12),left,trust_left,5,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),left,emotion_left,4,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),right,trust_right,5,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),right,emotion_right,4,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),half,masc_choice_half,right,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),half,fem_choice_half,left,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),full,trust_full,5,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),full,emotion_full,4,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),full,masc_choice_full,both,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (12),full,fem_choice_full,both,2025-09-25T12:37:49.849926
678651bac880c33c924460df,Face (13),left,trust_left,7,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),left,emotion_left,5,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),right,trust_right,6,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),right,emotion_right,5,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),half,masc_choice_half,both,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),half,fem_choice_half,both,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),full,trust_full,7,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),full,emotion_full,6,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),full,masc_choice_full,both,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (13),full,fem_choice_full,both,2025-09-25T12:56:35.465190
678651bac880c33c924460df,Face (14),left,trust_left,7,2025-09-25T12:41:24.577585
