pid,face_id,version,question,response,timestamp
653bc7d94d8423115b916757,Face (11),right,emotion_right,2,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),half,masc_choice_half,both,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),half,fem_choice_half,both,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),full,trust_full,2,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),full,emotion_full,2,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),full,masc_choice_full,both,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (11),full,fem_choice_full,both,2025-09-25T11:46:20.295780
653bc7d94d8423115b916757,Face (12),left,trust_left,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),left,emotion_left,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),right,trust_right,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),right,emotion_right,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),half,masc_choice_half,left,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),half,fem_choice_half,right,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),full,trust_full,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),full,emotion_full,2,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),full,masc_choice_full,left,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (12),full,fem_choice_full,right,2025-09-25T11:42:53.785384
653bc7d94d8423115b916757,Face (13),left,trust_left,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),left,emotion_left,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),right,trust_right,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),right,emotion_right,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),half,masc_choice_half,left,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),half,fem_choice_half,right,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),full,trust_full,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),full,emotion_full,1,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),full,masc_choice_full,left,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (13),full,fem_choice_full,right,2025-09-25T11:52:17.108101
653bc7d94d8423115b916757,Face (14),left,trust_left,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),left,emotion_left,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),right,trust_right,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),right,emotion_right,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),half,masc_choice_half,both,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),half,fem_choice_half,both,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),full,trust_full,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),full,emotion_full,5,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),full,masc_choice_full,both,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (14),full,fem_choice_full,both,2025-09-25T11:46:54.031083
653bc7d94d8423115b916757,Face (15),left,trust_left,6,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),left,emotion_left,6,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),right,trust_right,6,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),right,emotion_right,6,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),half,masc_choice_half,both,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),half,fem_choice_half,both,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),full,trust_full,6,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),full,emotion_full,7,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),full,masc_choice_full,both,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (15),full,fem_choice_full,both,2025-09-25T11:37:43.272979
653bc7d94d8423115b916757,Face (16),left,trust_left,5,2025-09-25T11:48:02.896272
653bc7d94d8423115b916757,Face (16),left,emotion_left,5,2025-09-25T11:48:02.896272
653bc7d94d8423115b916757,Face (16),right,trust_right,5,2025-09-25T11:48:02.896272
653bc7d94d8423115b916757,Face (16),right,emotion_right,5,2025-09-25T11:48:02.896272
653bc7d94d8423115b916757,Face (16),half,masc_choice_half,neither,2025-09-25T11:48:02.896272
653bc7d94d8423115b916757,Face (16),half,fem_choice_half,neither,2025-09-25T11:48:02.896272
