pid,face_id,version,question,response,timestamp
67410901eabe995471a42192,Face (1),left,trust_left,3,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),left,emotion_left,4,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),right,trust_right,7,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),right,emotion_right,8,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),half,masc_choice_half,left,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),half,fem_choice_half,right,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),full,trust_full,6,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),full,emotion_full,8,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),full,masc_choice_full,both,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (1),full,fem_choice_full,both,2025-09-25T12:49:12.651995
67410901eabe995471a42192,Face (10),left,trust_left,4,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),left,emotion_left,3,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),right,trust_right,4,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),right,emotion_right,7,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),half,masc_choice_half,left,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),half,fem_choice_half,right,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),full,trust_full,5,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),full,emotion_full,7,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),full,masc_choice_full,both,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (10),full,fem_choice_full,both,2025-09-25T13:04:49.791001
67410901eabe995471a42192,Face (11),left,trust_left,4,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),left,emotion_left,4,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),right,trust_right,6,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),right,emotion_right,8,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),half,masc_choice_half,left,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),half,fem_choice_half,right,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),full,trust_full,5,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),full,emotion_full,5,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),full,masc_choice_full,left,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (11),full,fem_choice_full,right,2025-09-25T12:47:52.737005
67410901eabe995471a42192,Face (12),left,trust_left,7,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),left,emotion_left,9,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),right,trust_right,5,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),right,emotion_right,7,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),half,masc_choice_half,right,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),half,fem_choice_half,left,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),full,trust_full,7,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),full,emotion_full,5,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),full,masc_choice_full,right,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (12),full,fem_choice_full,left,2025-09-25T13:22:56.878544
67410901eabe995471a42192,Face (13),left,trust_left,4,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),left,emotion_left,6,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),right,trust_right,6,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),right,emotion_right,5,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),half,masc_choice_half,right,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),half,fem_choice_half,left,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),full,trust_full,7,2025-09-25T13:13:10.138275
67410901eabe995471a42192,Face (13),full,emotion_full,8,2025-09-25T13:13:10.138275
